Date,Open,High,Low,Close,Volume,Market Cap
Jun-24-2017,2744.91,2757.94,2583.19,2610.05,926337222,44276696645
Jun-23-2017,2705.41,2765.17,2705.41,2740.77,1033497983,44968272011
Jun-22-2017,2689.10,2723.74,2642.36,2704.41,1417746458,44226503619
Jun-21-2017,2721.79,2772.01,2660.40,2693.21,1743498571,44391409681
Jun-20-2017,2589.60,2763.45,2589.60,2718.49,1575387561,43548158023
Jun-19-2017,2548.29,2610.30,2548.29,2594.12,1237458432,42336746352
Jun-18-2017,2655.88,2662.10,2516.33,2547.97,1388967875,42488909705
Jun-17-2017,2518.56,2685.19,2484.96,2656.57,1342702753,42367543063
Jun-16-2017,2464.58,2539.92,2385.15,2519.58,1610873750,40821932337
Jun-15-2017,2506.37,2534.71,2212.96,2459.19,1901055540,39341909495
Jun-14-2017,2717.02,2786.83,2412.94,2502.58,1594579583,43799593831
Jun-13-2017,2659.63,2789.04,2650.38,2720.72,2372858711,44936810238
Jun-12-2017,2958.11,2997.26,2518.56,2672.34,1975583681,45981996912
Jun-11-2017,2947.71,2996.60,2840.53,2964.08,2008677203,47637489620
Jun-10-2017,2823.81,2950.99,2746.55,2950.99,1607817465,46809628484
Jun-09-2017,2805.62,2901.71,2795.62,2813.33,1261414618,46377568565
Jun-08-2017,2732.16,2815.30,2670.95,2805.79,1449076620,45038070968
Jun-07-2017,2863.20,2869.38,2700.56,2735.64,1651149107,46201881714
Jun-06-2017,2686.81,2999.91,2686.81,2868.07,1904174739,46399724055
Jun-05-2017,2511.81,2681.97,2510.22,2679.51,1263812083,42345003196
Jun-04-2017,2515.35,2585.89,2452.54,2522.07,1512326341,41592968558
Jun-03-2017,2488.55,2581.91,2423.57,2557.05,1357441736,41050941794
Jun-02-2017,2407.88,2484.62,2373.32,2481.16,1437146944,39588543261
Jun-01-2017,2286.41,2448.39,2286.41,2401.80,1615621010,39031501459
May-31-2017,2175.47,2311.08,2145.57,2289.12,1612583333,36685579428
May-30-2017,2255.61,2301.96,2124.57,2159.44,1199369799,36879096943
May-29-2017,2155.80,2307.05,2107.17,2248.67,941405115,36058892128
May-28-2017,2038.87,2267.34,2038.87,2157.05,1430073693,35527733790
May-27-2017,2202.42,2260.20,1855.83,2027.72,1806832222,33531531662
May-26-2017,2304.98,2573.79,2071.99,2204.82,2112225243,39129052532
May-25-2017,2443.64,2763.71,2285.30,2323.44,2184829964,42136987705
May-24-2017,2320.42,2523.72,2320.42,2447.51,1546131597,39430403922
May-23-2017,2173.40,2320.82,2173.40,2320.82,1629465556,37210685297
May-22-2017,2041.20,2303.90,2017.87,2149.53,1659823507,35901483341
May-21-2017,2084.73,2119.08,2037.50,2042.66,1021048195,33574604430
May-20-2017,1987.71,2082.66,1974.92,2075.53,1032247422,32820314571
May-19-2017,1888.65,2004.52,1888.65,1985.77,985780476,31896012908
May-18-2017,1839.09,1904.48,1810.05,1900.26,929347453,29950068900
May-17-2017,1734.45,1864.05,1661.91,1828.84,1042104330,29184530053
May-16-2017,1738.43,1785.94,1686.54,1735.58,885833212,28364050777
May-15-2017,1808.91,1812.80,1708.54,1741.64,552691618,28687166178
May-14-2017,1804.91,1831.42,1776.62,1804.80,462909909,29428815730
May-13-2017,1724.24,1812.99,1651.08,1796.03,712328076,28322378123
May-12-2017,1848.57,1856.15,1694.01,1723.97,740455056,29257381572
May-11-2017,1787.13,1873.93,1755.35,1847.56,847431449,29818166963
May-10-2017,1755.36,1788.44,1719.10,1780.69,997842653,28616954500
May-09-2017,1723.35,1833.49,1716.30,1754.51,1276492823,29065176745
May-08-2017,1596.71,1723.03,1596.71,1723.03,1338145243,27041680536
May-07-2017,1578.80,1596.72,1559.76,1596.72,734935616,25702776385
May-06-2017,1555.45,1578.70,1542.50,1578.70,730011385,25528484231
May-05-2017,1537.67,1618.03,1530.31,1555.89,1041419906,25881001355
May-04-2017,1490.09,1608.91,1490.09,1533.93,726866115,25019062027
May-03-2017,1452.82,1492.77,1447.49,1488.82,473923563,23921954688
May-02-2017,1421.60,1473.90,1415.69,1452.84,627462531,23515799855
May-01-2017,1347.89,1434.32,1347.89,1422.50,559505677,22632430278
Apr-30-2017,1321.79,1347.91,1314.92,1347.91,361906976,21565527585
Apr-29-2017,1316.48,1327.20,1315.21,1321.53,458149632,21567974760
Apr-28-2017,1317.73,1331.28,1292.37,1316.84,500212295,21377949011
Apr-27-2017,1281.08,1319.70,1281.08,1317.93,391933352,21206358837
Apr-26-2017,1265.49,1294.83,1265.49,1281.09,267342813,20832327325
Apr-25-2017,1250.15,1267.58,1249.97,1265.30,225315503,20503387221
Apr-24-2017,1207.21,1250.94,1207.21,1250.35,250969299,20023617055
Apr-23-2017,1231.71,1232.20,1203.94,1206.77,267381638,19869434390
Apr-22-2017,1222.05,1235.56,1208.47,1232.13,239769750,19961086564
Apr-21-2017,1229.08,1235.94,1215.56,1221.54,297994753,19948986269
Apr-20-2017,1210.29,1240.79,1208.41,1229.01,296555983,19882597172
Apr-19-2017,1211.67,1215.51,1205.08,1209.93,249810510,19692568944
Apr-18-2017,1193.91,1217.57,1193.77,1211.68,272997781,19687877654
Apr-17-2017,1182.94,1194.90,1172.65,1193.99,209076972,19251464916
Apr-16-2017,1172.52,1187.22,1172.52,1183.19,192055551,19224833435
Apr-15-2017,1167.54,1188.00,1164.96,1172.48,218630490,19168053317
Apr-14-2017,1169.28,1190.80,1159.79,1167.81,296431497,19087997123
Apr-13-2017,1200.37,1205.89,1156.44,1169.01,331760948,19232746359
Apr-12-2017,1205.01,1207.14,1196.76,1200.85,238212826,19541973620
Apr-11-2017,1187.13,1208.07,1187.13,1205.76,213989115,19472888909
Apr-10-2017,1187.87,1190.34,1179.04,1186.58,237790038,19278273103
Apr-09-2017,1175.95,1197.21,1171.86,1188.05,195427495,19233284441
Apr-08-2017,1176.90,1184.98,1162.58,1175.65,259772184,19056046736
Apr-07-2017,1182.68,1186.58,1163.39,1176.21,425674375,19062087293
Apr-06-2017,1124.78,1188.37,1124.78,1183.28,462829589,18802371427
Apr-05-2017,1133.25,1135.09,1113.63,1124.33,372516399,18290269307
Apr-04-2017,1143.81,1156.44,1120.52,1132.80,507484462,18552322316
Apr-03-2017,1102.17,1151.74,1102.17,1142.26,631703843,18437952252
Apr-02-2017,1080.50,1107.59,1075.45,1102.04,329828510,17675270293
Apr-01-2017,1071.79,1091.72,1061.09,1080.28,352716726,17462864784
Mar-31-2017,1026.43,1074.92,1026.43,1071.45,412114993,17044786380
Mar-30-2017,1039.97,1049.29,1020.04,1026.28,294159105,16803351867
Mar-29-2017,1047.15,1055.13,1015.88,1039.68,323618635,16823470211
Mar-28-2017,1045.77,1064.65,1027.73,1047.49,373652587,16979559620
Mar-27-2017,966.73,1046.40,966.73,1046.40,324184139,16435272948
Mar-26-2017,972.78,1007.96,954.19,964.91,336942431,15856667135
Mar-25-2017,937.52,975.76,903.71,974.80,515419753,15175434108
Mar-24-2017,1038.59,1040.47,934.36,935.19,335641122,16215891513
Mar-23-2017,1049.14,1058.01,1028.93,1038.33,309805721,16980444590
Mar-22-2017,1120.54,1120.65,1014.21,1049.38,347011226,17308488696
Mar-21-2017,1054.23,1122.43,1054.23,1119.92,304371955,17768541844
Mar-20-2017,1036.74,1063.03,1036.68,1053.31,342144305,17083194506
Mar-19-2017,973.82,1069.91,973.82,1038.05,558958688,16647414787
Mar-18-2017,1100.23,1114.07,957.66,973.31,591856656,17055437976
Mar-17-2017,1187.81,1187.81,1099.57,1099.57,716295674,18461300298
Mar-16-2017,1249.61,1257.98,1152.44,1188.54,477139603,19900188875
Mar-15-2017,1240.00,1251.61,1239.75,1249.56,242288903,20197900295
Mar-14-2017,1231.92,1244.81,1220.72,1240.06,304416097,20017472281
Mar-13-2017,1221.38,1237.37,1217.03,1231.75,309097648,19891930052
Mar-12-2017,1175.83,1226.98,1175.36,1221.39,234017260,19380316110
Mar-11-2017,1116.72,1193.83,1116.32,1175.21,549515569,18929135401
Mar-10-2017,1188.49,1270.47,1077.25,1116.42,270583497,19425153404
Mar-09-2017,1150.00,1197.46,1141.23,1188.35,275023899,19021290582
Mar-08-2017,1223.54,1232.16,1148.08,1151.83,321602125,19335175815
Mar-07-2017,1272.83,1275.55,1204.80,1223.80,212690410,20209188488
Mar-06-2017,1267.12,1276.00,1264.60,1272.72,136216812,20597529241
Mar-05-2017,1255.15,1267.29,1238.06,1267.29,159470830,20309168247
Mar-04-2017,1274.99,1279.40,1230.51,1255.71,232846573,20534798044
Mar-03-2017,1251.01,1280.31,1250.71,1275.14,371834153,20503139440
Mar-02-2017,1222.50,1260.90,1215.62,1251.35,281175105,20013405607
Mar-01-2017,1179.97,1221.42,1179.69,1221.42,165318934,19360965290
Feb-28-2017,1179.97,1193.25,1171.82,1179.74,166211259,19122174591
Feb-27-2017,1165.20,1181.98,1163.38,1179.03,115890369,18957409592
Feb-26-2017,1143.84,1167.47,1130.20,1165.57,133125042,18682792692
Feb-25-2017,1173.68,1174.85,1124.59,1143.13,196883670,18703608207
Feb-24-2017,1166.72,1200.39,1131.96,1173.85,300542035,19101340492
Feb-23-2017,1117.44,1176.62,1116.96,1174.63,140449146,18390776129
Feb-22-2017,1115.30,1125.39,1100.55,1117.70,158114802,17978272043
Feb-21-2017,1079.98,1117.25,1076.93,1115.23,151632351,17685012642
Feb-20-2017,1047.87,1080.49,1041.69,1080.49,79101967,17064955079
Feb-19-2017,1054.42,1056.81,1043.46,1047.73,84642419,16998383619
Feb-18-2017,1046.21,1061.10,1046.21,1054.16,119479335,17128895718
Feb-17-2017,1027.44,1053.17,1025.64,1047.24,125479559,16778854589
Feb-16-2017,1007.48,1033.37,1007.48,1027.56,100285827,16500635208
Feb-15-2017,1004.55,1008.84,1001.58,1007.42,109565173,16280711826
Feb-14-2017,990.64,1011.51,986.47,1004.58,116930832,16192991714
Feb-13-2017,999.18,1002.10,976.00,991.03,79602618,16058780070
Feb-12-2017,1004.45,1004.76,996.92,999.10,77994254,16144778087
Feb-11-2017,988.67,1009.29,982.83,1004.15,138468882,16190892443
Feb-10-2017,994.38,998.91,946.69,989.84,320292799,15759021323
Feb-09-2017,1063.07,1088.99,953.34,992.94,266473875,16724473318
Feb-08-2017,1061.35,1078.97,1037.49,1062.99,181550142,17190497383
Feb-07-2017,1038.15,1061.93,1038.15,1061.26,130379906,17061730338
Feb-06-2017,1027.34,1044.64,1027.34,1037.75,113484718,16762333454
Feb-05-2017,1042.90,1043.63,1022.37,1028.34,133484531,16717024915
Feb-04-2017,1029.91,1045.90,1015.16,1042.56,156215250,16654950352
Feb-03-2017,1011.80,1033.87,1008.79,1028.74,189501097,16529099347
Feb-02-2017,989.02,1013.52,983.22,1011.67,133897803,16099601074
Feb-01-2017,970.40,989.11,970.40,989.11,170890230,15805376727
Jan-31-2017,920.38,972.02,920.38,970.56,111377197,15209183747
Jan-30-2017,919.50,923.05,919.47,920.73,64508362,14876345029
Jan-29-2017,921.59,923.42,919.15,919.52,59983757,14879590267
Jan-28-2017,919.75,923.91,919.75,921.58,91621394,14870049775
Jan-27-2017,917.59,923.22,915.85,919.76,133798916,14850089984
Jan-26-2017,901.54,919.33,901.54,917.79,119703596,14686024162
Jan-25-2017,892.69,903.25,891.69,901.30,103423123,14485642973
Jan-24-2017,921.01,924.15,892.29,892.29,96510648,14521285581
Jan-23-2017,924.67,928.27,916.74,921.60,93124419,14878299327
Jan-22-2017,921.79,937.53,897.56,923.61,99935816,14910004657
Jan-21-2017,895.03,927.37,895.03,921.81,104795165,14797105550
Jan-20-2017,899.07,899.40,887.01,895.04,93650963,14409102219
Jan-19-2017,886.62,904.61,884.34,899.44,111160398,14428328589
Jan-18-2017,907.94,917.50,858.30,882.97,160508503,14343702793
Jan-17-2017,831.53,910.56,830.80,907.35,119828898,14128975687
Jan-16-2017,821.80,834.53,820.27,831.33,74078442,13351746151
Jan-15-2017,818.41,823.31,812.87,821.83,81401579,13184877519
Jan-14-2017,823.98,835.09,812.46,818.72,135653940,13331049074
Jan-13-2017,804.83,829.00,780.00,822.84,183620721,12957544840
Jan-12-2017,777.76,826.25,755.76,805.33,286729265,12538164945
Jan-11-2017,907.68,919.45,762.77,778.89,188736649,13680757276
Jan-10-2017,902.83,914.87,901.06,907.59,123322653,14598616493
Jan-09-2017,911.20,913.69,879.81,903.30,149843199,14451619138
Jan-08-2017,908.59,942.72,887.25,909.92,198818403,14738381597
Jan-07-2017,903.49,908.57,823.56,908.57,322390361,14092019635
Jan-06-2017,1013.38,1046.81,883.94,902.20,437660606,15215489313
Jan-05-2017,1154.73,1191.10,910.42,1010.62,431154142,17283913160
Jan-04-2017,1043.84,1159.42,1043.84,1153.54,236739191,17558616451
Jan-03-2017,1021.75,1044.08,1021.60,1044.08,196321882,16552062818
Jan-02-2017,998.33,1031.39,996.70,1021.79,187143686,16343198030
Jan-01-2017,963.74,1003.08,958.70,997.78,97854653,15686330630
Dec-31-2016,961.24,963.60,947.24,963.60,133581849,15343691094
Dec-30-2016,973.50,973.50,934.83,961.11,200429167,15353788150
Dec-29-2016,975.92,979.40,954.50,973.59,219961976,15582024480
Dec-28-2016,933.20,975.78,933.20,975.78,201687708,15427706680
Dec-27-2016,907.61,940.05,904.26,932.66,123503447,14829955795
Dec-26-2016,896.18,913.18,896.18,907.04,131722613,14555271836
Dec-25-2016,898.82,899.65,862.42,896.59,138141726,14159858520
Dec-24-2016,921.98,923.48,886.34,898.52,202748642,14554331405
Dec-23-2016,864.54,925.12,864.54,921.47,228715983,14500885278
Dec-22-2016,834.28,875.78,834.15,864.86,196388594,13802195495
Dec-21-2016,800.88,832.07,799.41,832.07,125354640,13072207096
Dec-20-2016,792.71,801.34,791.50,801.19,75857992,12738205187
Dec-19-2016,790.53,793.61,790.32,792.83,63502918,12720756640
Dec-18-2016,790.83,794.74,788.03,790.25,60669057,12689756186
Dec-17-2016,784.91,792.51,784.86,790.81,82170995,12688558280
Dec-16-2016,778.09,785.03,778.09,784.91,85846593,12576269809
Dec-15-2016,781.48,781.48,777.80,778.29,74894253,12483302563
Dec-14-2016,780.56,782.03,776.84,781.20,69247122,12513309790
Dec-13-2016,780.09,788.46,777.96,781.58,85151480,12542682149
Dec-12-2016,769.73,781.92,769.73,780.18,59464490,12464974517
Dec-11-2016,774.65,774.80,765.41,769.49,56882951,12328638340
Dec-10-2016,772.79,777.09,772.79,774.65,58084421,12429485122
Dec-09-2016,770.81,774.53,769.65,772.61,72929094,12364744099
Dec-08-2016,768.13,774.70,765.95,770.96,89858886,12358010470
Dec-07-2016,764.22,771.54,759.75,768.15,101700799,12269523754
Dec-06-2016,758.70,765.62,758.70,764.22,107064737,12220752453
Dec-05-2016,773.87,773.87,751.71,758.67,85394456,12188160807
Dec-04-2016,771.16,773.52,768.16,773.52,54885559,12359038944
Dec-03-2016,777.94,778.25,764.86,771.11,93172589,12354685183
Dec-02-2016,756.77,781.30,756.77,777.71,109233269,12408763574
Dec-01-2016,745.69,758.28,745.69,756.53,81671993,12064275328
Nov-30-2016,735.60,747.93,735.60,745.72,71909453,11913320627
Nov-29-2016,735.81,737.47,734.56,735.70,63371901,11799308282
Nov-28-2016,732.04,738.01,732.04,735.78,57937868,11791154324
Nov-27-2016,735.38,739.02,731.09,731.98,50266238,11771465197
Nov-26-2016,741.65,742.21,729.63,735.61,57619771,11801498451
Nov-25-2016,740.29,741.62,734.59,741.62,80984567,11812201896
Nov-24-2016,744.59,746.83,733.49,740.45,75205758,11860369076
Nov-23-2016,751.35,752.25,738.92,744.58,99204152,11937022066
Nov-22-2016,739.25,753.87,736.53,751.36,94252222,11911952146
Nov-21-2016,731.03,741.72,730.51,739.58,118941654,11783435303
Nov-20-2016,751.62,755.48,717.94,731.00,117640286,11898788060
Nov-19-2016,751.59,756.24,744.47,751.48,93343542,12012141727
Nov-18-2016,740.98,752.88,736.89,751.78,90961646,11933996622
Nov-17-2016,744.20,755.65,739.51,741.35,144202306,11960737740
Nov-16-2016,711.17,747.62,709.04,744.25,89130043,11584300850
Nov-15-2016,705.02,715.72,705.02,711.62,66096850,11382043740
Nov-14-2016,702.03,706.28,699.81,704.59,65292341,11230949593
Nov-13-2016,705.05,705.26,687.32,702.09,73459926,11135489797
Nov-12-2016,716.41,717.15,704.04,705.07,61269025,11342983332
Nov-11-2016,715.53,718.32,714.41,716.42,64807336,11434065030
Nov-10-2016,723.27,723.27,711.21,715.46,82331480,11430493237
Nov-09-2016,709.85,740.05,708.61,723.15,119932494,11598710624
Nov-08-2016,703.13,712.99,702.39,710.08,68798717,11286485759
Nov-07-2016,711.52,711.52,699.90,702.88,58087955,11234802752
Nov-06-2016,703.42,714.26,699.56,711.75,53804808,11313977031
Nov-05-2016,703.24,707.51,697.74,703.45,77267308,11215846167
Nov-04-2016,688.70,706.93,685.56,703.36,154125035,11165490135
Nov-03-2016,740.83,745.77,678.16,688.37,112407449,11605444015
Nov-02-2016,729.79,739.18,722.35,739.18,99340572,11605285493
Nov-01-2016,700.97,736.45,700.97,729.59,110692679,11547819857
Oct-31-2016,701.86,709.29,691.68,701.02,96114875,11223992426
Oct-30-2016,714.48,714.48,696.48,701.86,121896886,11273594425
Oct-29-2016,689.65,720.40,689.65,714.68,106329576,11290041296
Oct-28-2016,688.31,690.44,684.16,689.53,79850239,10961272644
Oct-27-2016,678.30,688.59,678.04,687.94,99624058,10920134054
Oct-26-2016,657.59,679.73,657.59,678.49,89195879,10643478072
Oct-25-2016,653.76,664.42,653.70,657.24,67475013,10485003014
Oct-24-2016,657.07,657.25,652.60,653.94,54812773,10432603044
Oct-23-2016,657.29,661.13,653.89,656.90,73660305,10479403460
Oct-22-2016,632.83,658.20,632.83,656.81,57838452,10257239630
Oct-21-2016,630.86,634.09,630.69,632.90,55622920,10077438530
Oct-20-2016,630.52,631.92,628.26,630.99,63470632,10046410043
Oct-19-2016,637.96,638.87,628.01,630.55,66397501,10107177603
Oct-18-2016,639.19,640.74,636.00,637.93,58468498,10179104447
Oct-17-2016,641.63,642.33,638.66,639.20,47798668,10199581542
Oct-16-2016,638.65,642.90,638.65,641.40,36435858,10216554979
Oct-15-2016,640.38,642.10,637.39,638.47,46560358,10200784402
Oct-14-2016,636.79,641.29,636.79,640.31,57564542,10174333538
Oct-13-2016,636.19,638.83,635.03,636.68,88377530,10139241006
Oct-12-2016,641.07,641.34,635.97,636.22,80039600,10165756565
Oct-11-2016,618.99,642.08,618.50,641.51,87100804,10077784149
Oct-10-2016,616.75,621.32,616.20,618.79,52663684,9835973622
Oct-09-2016,619.11,619.20,616.61,616.61,34985031,9828524150
Oct-08-2016,617.12,619.85,617.12,619.07,52949107,9844897942
Oct-07-2016,613.02,617.91,611.82,617.00,59311434,9780756750
Oct-06-2016,612.51,613.82,611.47,613.03,63005689,9743966060
Oct-05-2016,610.20,613.81,609.62,612.54,58679546,9728699837
Oct-04-2016,612.13,612.13,609.48,610.16,46644520,9705886933
Oct-03-2016,610.89,612.57,610.46,612.07,39163971,9728951532
Oct-02-2016,613.98,614.01,609.68,610.93,44198536,9728387496
Oct-01-2016,609.74,615.24,609.74,613.97,57101441,9747090284
Sep-30-2016,605.69,609.67,604.14,609.67,52696325,9630392326
Sep-29-2016,604.73,606.82,604.73,605.60,50502702,9630692702
Sep-28-2016,606.17,606.59,604.61,604.80,48282939,9622231084
Sep-27-2016,608.04,608.25,604.11,606.14,51441800,9636362659
Sep-26-2016,600.83,608.14,600.35,608.14,45146425,9606684663
Sep-25-2016,602.63,603.38,599.71,600.86,31757622,9563241669
Sep-24-2016,602.84,604.58,602.05,602.57,42244329,9585295473
Sep-23-2016,596.30,603.21,595.79,602.86,58486785,9521680546
Sep-22-2016,597.15,598.49,596.21,596.25,65936913,9492773287
Sep-21-2016,608.31,608.31,595.88,597.08,82887118,9419749276
Sep-20-2016,609.23,609.53,607.94,609.10,62883841,9668258465
Sep-19-2016,609.87,610.93,608.27,609.22,50085908,9676462524
Sep-18-2016,605.98,610.16,605.86,609.91,37640567,9658283083
Sep-17-2016,606.97,607.86,605.19,606.14,51011591,9633600889
Sep-16-2016,607.16,609.26,606.74,606.97,63099305,9648820154
Sep-15-2016,610.68,611.09,607.26,607.26,48660731,9670370670
Sep-14-2016,609.24,611.95,608.41,610.75,64383299,9674522478
Sep-13-2016,608.24,611.19,606.93,609.08,78662132,9652358333
Sep-12-2016,606.72,608.46,605.41,608.05,84417982,9634225623
Sep-11-2016,623.51,628.82,600.51,606.53,46951279,9835237412
Sep-10-2016,622.86,625.10,622.40,623.56,54251732,9890235233
Sep-09-2016,626.32,626.83,620.26,622.92,77972635,9880306756
Sep-08-2016,614.54,628.77,613.84,626.43,77496046,9863341084
Sep-07-2016,610.44,614.55,608.51,614.55,75538939,9694847492
Sep-06-2016,606.59,610.83,605.09,610.40,75871009,9635666173
Sep-05-2016,608.63,609.06,602.24,606.54,86700343,9607822120
Sep-04-2016,598.21,611.84,596.85,608.48,137766517,9572615059
Sep-03-2016,575.54,599.50,574.06,597.92,117160213,9170824309
Sep-02-2016,572.30,575.64,570.81,575.54,70369931,9084822026
Sep-01-2016,575.47,576.31,571.81,572.28,80798230,9086102203
Aug-31-2016,577.50,577.86,573.64,575.33,71153201,9110302083
Aug-30-2016,574.11,578.36,574.11,577.37,85788273,9138342999
Aug-29-2016,573.91,576.28,573.47,574.08,101891428,9108827776
Aug-28-2016,569.95,574.04,569.74,573.90,65296326,9059324786
Aug-27-2016,579.65,579.85,568.63,570.16,38651870,9090394636
Aug-26-2016,577.76,580.62,576.86,579.58,100284686,9165415128
Aug-25-2016,580.18,580.45,575.17,577.83,67968511,9127917642
Aug-24-2016,583.42,583.59,579.86,580.12,71184210,9205786324
Aug-23-2016,586.75,589.47,581.63,583.57,84514732,9259955227
Aug-22-2016,581.31,588.45,580.59,586.84,44057569,9238977942
Aug-21-2016,581.70,584.16,580.22,581.42,38074243,9211556967
Aug-20-2016,575.63,582.82,575.46,581.72,49092969,9167746635
Aug-19-2016,574.32,578.24,574.18,575.71,51539649,9111731860
Aug-18-2016,573.22,577.79,573.22,574.19,56971538,9106471827
Aug-17-2016,577.44,580.89,571.43,573.36,54881107,9117222414
Aug-16-2016,567.24,581.74,566.72,577.35,57330814,9059677648
Aug-15-2016,570.47,573.58,563.24,567.11,57812216,9010642458
Aug-14-2016,585.59,585.67,564.78,570.39,47262262,9128637719
Aug-13-2016,587.56,589.77,584.98,585.55,52623345,9283581717
Aug-12-2016,589.12,589.91,583.81,587.64,69474706,9282413871
Aug-11-2016,592.10,597.54,589.17,589.36,97622496,9379250713
Aug-10-2016,587.80,599.98,586.37,591.84,91111603,9353227813
Aug-09-2016,591.05,591.09,584.79,588.03,73643751,9297808197
Aug-08-2016,592.69,592.99,588.05,590.97,70015741,9335525402
Aug-07-2016,587.78,597.51,586.82,592.63,79466485,9331608997
Aug-06-2016,575.04,588.40,569.47,587.76,69330264,9099573888
Aug-05-2016,578.29,578.29,569.98,575.24,95773369,9067150442
Aug-04-2016,566.36,579.50,565.78,578.28,160473681,9056020152
Aug-03-2016,547.47,573.36,541.55,566.43,324632854,8829829693
Aug-02-2016,606.27,612.85,531.33,543.94,196876223,9411305736
Aug-01-2016,624.68,626.12,605.88,605.97,110822138,9799820308
Jul-31-2016,655.05,655.29,624.37,625.04,72542632,10048699485
Jul-30-2016,656.99,658.22,654.21,655.06,46836811,10358880907
Jul-29-2016,655.04,657.80,654.79,656.94,74597372,10354102520
Jul-28-2016,654.35,657.60,654.35,655.11,110872273,10348472245
Jul-27-2016,651.78,657.46,648.45,654.31,203730132,10305452797
Jul-26-2016,654.10,656.23,645.88,652.12,131822573,10293178829
Jul-25-2016,661.29,661.83,653.40,653.95,99638478,10358906366
Jul-24-2016,655.56,663.11,652.79,661.21,80340029,10363464761
Jul-23-2016,650.62,656.37,648.52,655.61,119153560,10314454609
Jul-22-2016,665.01,666.58,646.72,650.52,83447853,10409947583
Jul-21-2016,665.69,666.22,660.42,665.12,82064992,10460030278
Jul-20-2016,672.86,672.93,663.36,665.82,73545020,10544745131
Jul-19-2016,673.11,673.28,667.63,672.91,62406973,10574186034
Jul-18-2016,679.46,681.56,668.63,673.40,68054469,10684795928
Jul-17-2016,660.77,682.37,660.77,678.84,50767356,10576605092
Jul-16-2016,663.26,666.46,659.33,662.21,60582620,10459934774
Jul-15-2016,658.08,667.08,658.08,663.85,76567592,10472615926
Jul-14-2016,654.47,662.90,652.92,657.79,112133748,10349021899
Jul-13-2016,664.55,668.70,655.67,655.67,133493104,10457055037
Jul-12-2016,647.66,675.26,646.78,664.55,102330053,10368349870
Jul-11-2016,649.36,659.63,644.98,647.68,101209056,10228485827
Jul-10-2016,650.96,652.29,641.26,649.73,146663965,10191465798
Jul-09-2016,666.52,666.52,633.40,650.91,154875143,10273860953
Jul-08-2016,640.56,666.71,636.47,666.71,206150826,10205610893
Jul-07-2016,677.33,682.43,611.83,639.67,189236104,10150547854
Jul-06-2016,670.63,681.90,670.42,677.03,133312743,10640450459
Jul-05-2016,683.66,683.66,665.07,670.55,102702928,10606794070
Jul-04-2016,658.66,683.35,650.51,683.35,106906790,10573500740
Jul-03-2016,703.70,704.97,649.01,657.34,120296991,10660392183
Jul-02-2016,676.30,703.29,676.30,703.29,112441164,10825487574
Jul-01-2016,673.34,686.15,669.59,675.96,142518174,10636105282
Jun-30-2016,639.89,675.40,636.61,674.04,130590156,10303939695
Jun-29-2016,644.12,644.68,628.28,639.74,144656941,9955103469
Jun-28-2016,655.28,659.25,637.77,647.11,120406708,10246402419
Jun-27-2016,629.37,650.32,620.52,649.14,117490354,10052394152
Jun-26-2016,665.12,665.98,616.93,630.06,105703176,10106803255
Jun-25-2016,665.30,691.73,646.56,665.34,152641073,10572565676
Jun-24-2016,623.98,681.73,623.98,666.95,254224285,10329312127
Jun-23-2016,596.12,629.33,558.14,623.86,277014288,9325750019
Jun-22-2016,666.65,678.67,587.48,588.22,289819031,10234458957
Jun-21-2016,737.23,737.23,639.07,665.90,226146556,10737398070
Jun-20-2016,763.78,764.08,732.73,737.32,142460115,11782978534
Jun-19-2016,756.23,766.62,745.63,763.38,217495396,11872063095
Jun-18-2016,748.91,777.99,733.93,756.48,278915934,11787221013
Jun-17-2016,766.31,775.36,716.56,749.35,301337188,11788124841
Jun-16-2016,694.47,773.72,694.47,766.15,197675552,11638822010
Jun-15-2016,685.56,696.30,672.56,694.05,142133917,10730410005
Jun-14-2016,704.38,704.50,662.80,685.82,208854826,10779610683
Jun-13-2016,672.78,716.00,664.49,704.29,246848330,10784305221
Jun-12-2016,606.73,684.84,606.73,672.29,171200411,10077445627
Jun-11-2016,577.47,607.12,577.47,607.12,57091340,9139178953
Jun-10-2016,574.63,579.13,573.33,577.57,60858311,9029352657
Jun-09-2016,581.65,582.20,570.95,574.65,68398935,9036068593
Jun-08-2016,576.60,582.84,573.13,581.80,91240130,9032075249
Jun-07-2016,585.54,590.26,567.51,576.53,81460988,9087885997
Jun-06-2016,574.98,586.47,574.60,585.49,70549452,9094631314
Jun-05-2016,572.73,582.81,569.18,575.04,80019399,9013842605
Jun-04-2016,569.19,590.13,564.24,573.18,115192012,8966237047
Jun-03-2016,537.97,574.64,536.92,569.10,82483117,8640630690
Jun-02-2016,536.92,540.35,533.08,538.02,70688274,8370134547
Jun-01-2016,531.39,543.08,525.64,537.86,123569465,8327980560
May-31-2016,533.86,546.62,520.66,531.43,98355895,8380687548
May-30-2016,526.23,544.35,522.96,534.70,128016110,8388061082
May-29-2016,530.04,553.96,512.18,525.58,154379313,8180835978
May-28-2016,473.46,533.47,472.70,530.62,148418362,7772887681
May-27-2016,453.38,478.15,453.38,473.73,133270756,7365645532
May-26-2016,449.60,453.64,447.90,453.38,62401027,7036199429
